datetime,generator_1_t+15_pred,generator_1_t+30_pred,generator_1_t+45_pred,generator_1_t+60_pred,generator_1_t+75_pred,generator_1_t+90_pred,generator_1_t+105_pred,generator_1_t+120_pred,generator_1_t+135_pred,generator_1_t+150_pred,generator_1_t+165_pred,generator_1_t+180_pred,generator_1_t+195_pred,generator_1_t+210_pred,generator_1_t+225_pred,generator_1_t+240_pred,generator_1_t+255_pred,generator_1_t+270_pred,generator_1_t+285_pred,generator_1_t+300_pred,generator_1_t+315_pred,generator_1_t+330_pred,generator_1_t+345_pred,generator_1_t+360_pred,generator_1_t+375_pred,generator_1_t+390_pred,generator_1_t+405_pred,generator_1_t+420_pred,generator_1_t+435_pred,generator_1_t+450_pred,generator_1_t+465_pred,generator_1_t+480_pred,generator_1_t+495_pred,generator_1_t+510_pred,generator_1_t+525_pred,generator_1_t+540_pred,generator_1_t+555_pred,generator_1_t+570_pred,generator_1_t+585_pred,generator_1_t+600_pred,generator_1_t+615_pred,generator_1_t+630_pred,generator_1_t+645_pred,generator_1_t+660_pred,generator_1_t+675_pred,generator_1_t+690_pred,generator_1_t+705_pred,generator_1_t+720_pred,generator_1_t+735_pred,generator_1_t+750_pred,generator_1_t+765_pred,generator_1_t+780_pred,generator_1_t+795_pred,generator_1_t+810_pred,generator_1_t+825_pred,generator_1_t+840_pred,generator_1_t+855_pred,generator_1_t+870_pred,generator_1_t+885_pred,generator_1_t+900_pred,generator_1_t+915_pred,generator_1_t+930_pred,generator_1_t+945_pred,generator_1_t+960_pred,generator_1_t+975_pred,generator_1_t+990_pred,generator_1_t+1005_pred,generator_1_t+1020_pred,generator_1_t+1035_pred,generator_1_t+1050_pred,generator_1_t+1065_pred,generator_1_t+1080_pred,generator_1_t+1095_pred,generator_1_t+1110_pred,generator_1_t+1125_pred,generator_1_t+1140_pred,generator_1_t+1155_pred,generator_1_t+1170_pred,generator_1_t+1185_pred,generator_1_t+1200_pred,generator_1_t+1215_pred,generator_1_t+1230_pred,generator_1_t+1245_pred,generator_1_t+1260_pred,generator_1_t+1275_pred,generator_1_t+1290_pred,generator_1_t+1305_pred,generator_1_t+1320_pred,generator_1_t+1335_pred,generator_1_t+1350_pred,generator_1_t+1365_pred,generator_1_t+1380_pred,generator_1_t+1395_pred,generator_1_t+1410_pred,generator_1_t+1425_pred,generator_1_t+1440_pred,generator_all_t+15_pred,generator_all_t+30_pred,generator_all_t+45_pred,generator_all_t+60_pred,generator_all_t+75_pred,generator_all_t+90_pred,generator_all_t+105_pred,generator_all_t+120_pred,generator_all_t+135_pred,generator_all_t+150_pred,generator_all_t+165_pred,generator_all_t+180_pred,generator_all_t+195_pred,generator_all_t+210_pred,generator_all_t+225_pred,generator_all_t+240_pred,generator_all_t+255_pred,generator_all_t+270_pred,generator_all_t+285_pred,generator_all_t+300_pred,generator_all_t+315_pred,generator_all_t+330_pred,generator_all_t+345_pred,generator_all_t+360_pred,generator_all_t+375_pred,generator_all_t+390_pred,generator_all_t+405_pred,generator_all_t+420_pred,generator_all_t+435_pred,generator_all_t+450_pred,generator_all_t+465_pred,generator_all_t+480_pred,generator_all_t+495_pred,generator_all_t+510_pred,generator_all_t+525_pred,generator_all_t+540_pred,generator_all_t+555_pred,generator_all_t+570_pred,generator_all_t+585_pred,generator_all_t+600_pred,generator_all_t+615_pred,generator_all_t+630_pred,generator_all_t+645_pred,generator_all_t+660_pred,generator_all_t+675_pred,generator_all_t+690_pred,generator_all_t+705_pred,generator_all_t+720_pred,generator_all_t+735_pred,generator_all_t+750_pred,generator_all_t+765_pred,generator_all_t+780_pred,generator_all_t+795_pred,generator_all_t+810_pred,generator_all_t+825_pred,generator_all_t+840_pred,generator_all_t+855_pred,generator_all_t+870_pred,generator_all_t+885_pred,generator_all_t+900_pred,generator_all_t+915_pred,generator_all_t+930_pred,generator_all_t+945_pred,generator_all_t+960_pred,generator_all_t+975_pred,generator_all_t+990_pred,generator_all_t+1005_pred,generator_all_t+1020_pred,generator_all_t+1035_pred,generator_all_t+1050_pred,generator_all_t+1065_pred,generator_all_t+1080_pred,generator_all_t+1095_pred,generator_all_t+1110_pred,generator_all_t+1125_pred,generator_all_t+1140_pred,generator_all_t+1155_pred,generator_all_t+1170_pred,generator_all_t+1185_pred,generator_all_t+1200_pred,generator_all_t+1215_pred,generator_all_t+1230_pred,generator_all_t+1245_pred,generator_all_t+1260_pred,generator_all_t+1275_pred,generator_all_t+1290_pred,generator_all_t+1305_pred,generator_all_t+1320_pred,generator_all_t+1335_pred,generator_all_t+1350_pred,generator_all_t+1365_pred,generator_all_t+1380_pred,generator_all_t+1395_pred,generator_all_t+1410_pred,generator_all_t+1425_pred,generator_all_t+1440_pred
2025-05-02 01:30:00,104.711546,104.687558,102.676179,103.191401,104.019596,104.248747,103.637841,104.006814,107.220295,107.386551,105.807203,105.225283,105.818077,105.229639,108.731701,109.461611,108.590116,108.710122,109.235781,108.680339,107.417697,106.738603,107.776246,105.202169,103.122859,104.686779,104.984485,104.584527,107.561812,110.408936,109.271183,109.611148,110.924732,111.138438,108.924434,106.858888,104.432605,105.375527,109.670936,107.122970,107.090935,106.538675,104.033711,104.050309,100.920308,101.218563,101.085759,101.193516,105.130218,102.753274,105.672514,105.829148,105.900715,106.631605,107.036483,105.587174,104.831940,102.861495,102.053285,102.418414,102.080716,101.862303,102.563025,107.107867,111.252506,111.790139,106.778804,107.808296,108.149308,108.733591,108.588256,108.063698,107.712988,108.695408,106.854878,106.392951,107.039121,103.298300,103.169803,102.570583,103.139921,103.124352,102.355491,101.464998,102.574744,102.308098,101.238736,101.573400,100.038080,103.425021,103.105582,103.675985,103.177621,104.082369,103.769809,103.594079,304.210531,304.602987,306.384703,309.896856,312.232821,313.982714,314.438311,319.672811,315.972000,314.844171,315.400128,315.032317,315.087813,314.141613,311.032406,312.792162,315.529848,315.906189,320.120982,322.616206,321.387900,321.734896,323.664143,319.149916,320.069362,321.312719,319.542167,325.826597,329.859397,330.853232,329.381676,327.881506,326.654129,321.355961,315.443045,314.275748,315.066131,312.489023,311.050363,313.825316,315.068022,312.626337,309.041733,308.523741,309.073506,309.401042,307.733926,306.177810,316.585189,319.809065,321.781041,323.156081,327.239210,330.247351,324.042611,320.255611,320.596343,318.719233,316.011856,315.317062,318.014847,324.243143,329.022854,329.762381,335.367923,331.351708,325.733486,327.230303,324.565774,325.308687,321.736605,323.302880,322.559578,317.188003,310.818135,313.186522,311.145555,308.431466,305.955985,305.188749,304.412160,303.126503,304.852044,307.562914,310.503215,312.095490,313.581349,311.862635,307.119454,307.629125,309.152901,310.790075,309.836720,312.704637,311.069329,312.257113
2025-05-02 01:45:00,106.195450,105.920710,104.902027,106.105480,106.601295,105.930346,106.282803,107.222207,108.986374,107.281319,106.828098,107.423526,106.645649,110.539368,111.147454,110.205855,110.397624,110.803730,110.324728,109.187174,108.599429,109.401273,106.892210,105.787303,106.987985,107.266414,106.775840,110.196912,112.319329,111.038266,111.211168,113.002582,112.239612,110.885602,108.822885,106.776337,106.913034,111.624162,108.568834,109.128172,107.991705,105.659257,106.414929,102.048446,103.393978,102.476507,103.095498,105.213100,104.351039,106.935751,107.562958,107.180372,108.215427,108.764577,107.165740,106.567612,104.208814,103.496556,104.676297,103.759221,103.843142,104.384949,109.061970,112.862827,113.354825,108.710784,109.478588,109.656874,111.084862,110.496270,110.037334,109.601551,110.003880,109.151225,108.090671,109.283723,105.361020,104.886024,104.036280,104.507046,104.613181,103.653915,103.216570,104.103293,103.313142,103.233810,102.773026,101.343875,104.304222,104.258719,104.940415,104.211331,104.636583,104.362567,104.847190,105.710507,308.485949,311.232717,313.811479,317.257147,322.060411,319.299732,318.303277,322.792632,319.060316,315.803119,317.524574,317.672486,316.399106,316.866220,314.577131,316.034965,318.568687,318.835101,324.275890,324.291321,323.012268,323.680144,322.914151,323.056286,321.648505,323.049284,326.992659,331.207552,334.399762,333.694311,330.139094,330.197497,325.138079,317.467471,316.598085,314.949957,314.210506,313.912589,313.409961,316.605772,314.258532,313.798496,313.873504,310.040946,311.368660,311.698691,309.813404,314.147156,316.544688,318.065155,325.184706,328.999252,330.714680,328.330464,321.623450,323.803547,316.799118,316.727241,318.444533,317.180169,321.239610,329.533960,330.800312,336.338136,331.793605,325.898159,324.798687,325.502828,324.917108,321.196585,319.090444,322.657538,320.342062,310.266993,309.924032,312.984800,310.999810,308.341718,306.483457,305.946900,303.768639,306.058343,307.401628,305.898595,314.371805,314.664638,312.923090,311.956512,306.968290,309.526859,310.083204,307.530474,309.938522,312.180949,309.465937,315.449232
2025-05-02 02:00:00,102.515040,103.179710,103.967443,104.076047,103.386186,103.648143,104.691094,104.943094,105.107584,104.514155,105.347398,104.621661,108.126418,108.608440,107.759418,108.237673,108.591717,108.082040,106.926828,106.360946,107.328871,104.826686,103.714973,104.577028,104.984762,104.243715,107.864797,110.403904,108.853762,109.083349,111.373377,110.502537,108.889336,106.951351,104.390530,105.547419,109.894600,107.391110,107.541079,106.433600,103.996297,104.302905,101.700359,102.215633,101.521557,101.270269,103.693209,101.815721,105.482220,106.024774,105.883924,107.088318,107.992767,106.177451,105.210640,103.092340,102.807219,103.109874,103.217439,102.649554,103.715421,107.868654,111.478794,111.632741,107.352274,108.396266,108.123887,109.130563,109.287063,108.532055,108.622287,108.350743,107.247902,106.681201,107.751290,104.144249,103.284880,103.322594,103.904351,103.773334,103.161486,102.324158,103.450125,102.711814,101.730230,102.683696,100.988597,104.041476,103.277184,104.555974,104.424791,104.678009,104.133251,104.524613,105.422272,104.103442,304.337051,305.695067,307.070552,307.697108,310.877660,311.772313,312.213194,313.448856,309.894759,310.616556,310.337222,310.336449,312.464806,309.668625,311.437469,313.283922,315.655437,318.785729,319.764336,319.290362,317.863754,316.281568,317.738997,320.509979,317.942282,325.743946,328.680814,331.188519,332.484867,328.987257,327.061057,324.174833,318.251870,316.827601,315.859287,312.559539,312.871325,311.602520,315.024281,311.480461,309.641161,312.602895,312.094600,307.672053,308.371859,309.409049,311.972067,312.786984,312.331590,319.072541,325.193988,327.375199,325.265686,324.755830,322.208691,318.711456,315.499951,316.330499,320.535371,322.308830,325.930985,329.235151,332.822377,331.501164,324.547551,323.113189,319.769251,323.775679,322.526776,320.575013,319.591407,320.464600,313.295039,309.494245,308.268101,310.447414,310.454200,308.509973,308.245333,305.764752,305.368037,307.779655,309.058359,310.218633,312.831900,312.270550,313.479187,313.284424,309.598225,310.444605,310.467647,307.854109,311.634891,311.551516,314.164892,315.492983
2025-05-02 02:15:00,103.012402,103.580867,103.416737,102.781586,103.106713,103.957718,104.257262,103.315163,104.093844,104.756039,104.095480,107.771032,108.510558,107.720822,107.818144,108.335325,107.882713,106.603388,105.916457,106.847187,104.338573,103.204412,104.223886,105.070044,103.820336,107.367643,109.981807,108.808600,108.419601,110.259891,109.888331,107.908631,105.690321,103.878822,104.533871,109.631253,106.482707,107.180536,105.822406,103.540802,103.695383,100.426142,101.803606,101.180217,100.907475,103.152034,101.687438,103.137472,105.587620,105.753033,106.726802,107.300776,106.004055,104.910846,102.605821,101.994325,102.440197,102.108146,102.330756,102.862859,107.945134,111.301150,111.678217,106.707639,108.181972,108.302243,109.014588,108.889545,108.606796,108.171869,108.176584,106.864135,105.867032,107.178000,103.373047,103.124451,102.328323,103.248646,103.124127,102.596920,101.964321,103.161431,102.412873,101.807562,101.738219,100.549479,103.465968,103.304252,103.581300,103.550445,104.512855,103.471387,103.431175,104.867838,103.823979,103.978554,304.560400,305.111384,306.351865,306.850605,309.131452,310.651558,311.903534,314.250555,311.744472,311.554784,310.151909,311.194959,312.393650,309.979593,310.194313,315.191397,317.291099,316.963306,318.549872,317.174741,315.111397,316.792638,318.963300,319.452687,322.939494,327.601476,329.407884,328.639803,329.224930,328.594338,322.011809,317.978477,316.995131,315.992833,312.210027,309.920269,312.851202,313.776619,310.043462,308.719827,310.057977,312.710034,310.990062,307.624302,308.853545,313.467473,312.378655,313.276040,317.851603,324.987407,328.959648,326.125611,321.878675,326.267662,316.366149,314.978539,316.230186,318.531847,325.302250,327.222562,327.492154,334.474799,332.364865,327.351986,327.069952,320.294284,319.896656,321.885407,320.228906,321.542414,317.277543,314.625606,311.574865,308.949428,307.264696,310.337805,310.853207,308.623502,306.422006,307.850722,308.686504,309.902930,309.502218,309.466535,309.502291,312.133005,313.218996,313.038841,311.087011,308.865078,309.991830,311.573801,310.798765,316.188369,315.003129,313.292679
2025-05-02 02:30:00,102.675190,102.787955,102.677788,103.040134,103.969611,103.964287,103.170265,102.971852,104.500982,103.772911,107.371336,108.021580,107.306779,107.651448,107.964420,107.489492,106.319093,105.765006,106.733951,104.178425,103.029293,103.791680,104.655053,104.133303,107.245204,109.921983,108.725351,108.882691,110.208417,109.805298,108.418202,105.689861,103.481034,104.566413,108.929831,106.978627,106.861885,106.215196,103.707738,103.931913,100.472819,101.497457,101.405121,101.404992,103.466719,101.482439,103.411410,103.426899,105.888130,106.926038,107.672822,105.803424,105.483196,103.258048,102.236770,103.061471,102.301820,102.095327,103.366183,107.540343,111.650822,111.801181,106.611177,107.915478,107.960314,109.619945,108.837187,108.250221,108.559709,108.576195,107.539820,106.045689,107.453573,103.530809,103.265683,103.035360,103.336657,103.705249,102.979624,102.412516,103.655589,102.510136,102.049465,102.851668,100.356815,104.312500,103.949978,104.647628,103.675646,104.980519,104.561300,104.090543,105.255300,104.260016,104.927128,104.463697,304.412838,304.881170,305.823770,306.165758,308.586113,308.668922,310.516418,313.279725,310.431191,310.163856,309.584411,309.235287,312.193462,309.819300,312.351828,316.508812,315.552810,315.866685,316.731048,314.677245,314.548149,318.204749,319.061884,321.887295,326.320361,329.918787,328.924171,326.385741,328.047224,323.961193,317.033100,317.921157,316.024109,313.575423,311.653256,309.982324,314.349447,309.012374,308.059369,309.041363,310.473796,311.916778,309.716505,306.979595,312.047903,312.831687,311.013885,315.267753,318.579138,326.385777,326.202868,320.347726,324.150808,322.285027,313.806072,314.821352,317.865341,322.544668,327.114313,329.332139,332.987003,330.908126,327.243053,325.860674,321.868077,319.348981,318.432367,319.367149,319.882110,318.255120,311.268777,315.038055,309.553994,309.975111,308.305877,311.246008,312.033861,309.839477,308.204643,311.091133,310.818296,313.073684,311.586842,309.765195,310.864534,313.865344,313.475741,313.600578,308.087429,308.776903,309.962192,308.949111,316.545518,316.615238,311.758963,310.265358
2025-05-02 02:45:00,102.866395,102.472201,102.977901,103.880341,104.141649,103.132533,102.986573,103.737936,103.604676,107.141256,107.946767,107.108314,107.328879,107.820753,107.284213,106.154885,105.616320,106.531840,104.001947,102.860476,103.780917,104.598633,103.875314,106.545098,110.013452,108.477731,108.934926,110.479166,110.070572,107.876922,106.152588,103.577951,104.426564,109.016756,106.514897,107.709601,106.184663,103.692453,104.025366,100.872109,101.823324,100.826466,101.305656,104.102636,101.851906,103.147812,103.752995,103.740831,106.834498,107.271683,105.546663,104.961342,103.192621,102.491625,102.515014,102.632901,102.379258,102.944100,107.926947,111.157099,112.122207,106.954349,108.063444,107.874981,109.420758,109.528804,108.554291,108.448777,108.964038,107.645577,106.253776,107.306820,103.761751,103.529541,102.985007,103.771592,103.348524,103.075355,102.325216,103.260723,102.753072,102.227182,102.434093,100.790983,103.196849,103.788546,104.532828,104.033316,103.965932,104.239236,104.523755,104.650170,103.626013,104.191820,104.491182,104.067971,305.799657,304.764603,305.141912,305.376926,307.548301,307.598734,308.967236,307.064172,308.139484,309.053660,305.263753,307.123347,311.296868,309.008186,313.031892,313.216391,315.151612,313.690579,313.680945,315.878589,316.813852,319.068409,323.121128,324.600646,326.805155,329.802999,325.541043,325.646036,324.255667,317.997894,316.197695,317.847023,315.409120,313.518466,313.055176,313.291423,311.119898,307.337053,308.716433,309.677527,309.246306,310.851194,308.609814,310.998994,311.116140,311.702651,313.963706,317.249909,323.933428,324.847748,324.444354,324.654948,321.305663,320.492922,314.754907,319.139209,323.153962,327.095149,329.722259,335.834816,332.067775,328.766610,327.675659,322.420346,320.761768,320.342290,316.573635,321.477226,316.820526,310.141217,311.082148,314.162475,312.278828,310.645356,310.001408,312.437591,311.100244,311.524003,315.716630,315.545106,315.846243,314.402700,312.350140,310.869404,313.041390,314.640235,315.265530,312.764327,311.596906,310.803149,309.992697,315.288420,317.417766,314.209012,312.693274,311.522518
2025-05-02 03:00:00,102.817279,102.625685,104.061050,104.247017,103.260161,103.130342,103.944709,103.867630,107.395958,108.159426,107.429437,107.642859,108.080894,107.676397,106.439181,105.945636,106.923695,104.377895,103.230984,104.144987,105.014904,104.367508,106.919831,108.905495,108.872945,108.916974,110.566879,110.345004,108.139251,105.951279,104.579720,104.517339,109.614530,106.845297,107.595806,106.978019,104.238777,104.793985,101.270930,102.326305,101.763606,101.184362,104.099393,102.330478,103.664629,103.868039,104.057193,104.958426,107.411853,105.748088,105.295092,103.139226,102.673836,102.974958,102.468708,102.642244,103.341460,107.848913,111.629629,111.760011,107.728624,107.962274,108.640035,109.187983,109.525137,109.253663,108.669925,108.972321,107.887117,106.598228,107.652501,103.663234,103.481346,103.311967,103.992373,104.159669,102.833684,102.747505,103.615812,102.679995,102.157727,102.613987,100.867547,103.766723,103.083128,104.577310,104.017371,104.821378,103.813178,103.937474,105.572430,103.652363,104.392965,104.918420,105.122000,104.240561,300.031749,299.478464,299.668712,299.816258,299.309547,299.163691,301.895096,299.743043,303.477428,303.816215,302.752789,304.696201,310.694684,309.880074,310.345679,311.148588,311.822472,308.158871,311.736510,315.958797,317.290230,319.251411,323.960416,324.188046,326.031369,326.290583,323.545231,320.653865,316.866726,314.976526,314.288024,314.311839,313.484403,312.164910,313.295644,309.623340,306.717009,305.829041,307.959938,307.735877,305.938037,308.058718,309.297834,310.059427,309.158401,313.509700,314.971730,317.485779,318.274048,321.190823,324.694045,318.818797,318.226045,319.981890,315.276349,322.675582,326.265466,328.845195,333.450150,332.749893,325.662486,326.322999,321.372087,320.404968,318.964883,317.158968,315.075653,317.638602,309.356027,310.131127,309.110205,314.063279,309.532663,310.587285,308.728479,309.960501,311.527400,312.504785,314.408212,315.818234,314.973613,310.900260,309.511706,309.317218,311.032354,313.088107,312.371483,310.343044,309.686349,307.705038,316.791464,315.931838,311.846571,312.325003,311.060160,306.696838
2025-05-02 03:15:00,105.375015,105.866921,106.099171,105.194378,104.974623,105.753787,105.768256,107.581777,110.058002,108.950905,109.206630,109.662267,109.133280,108.104921,107.487536,108.299277,105.711632,104.502229,105.620922,106.470309,105.839645,108.168314,110.113616,108.488156,110.047732,111.615843,111.364067,109.567332,107.144748,105.133579,106.196617,110.516947,107.635061,108.605991,108.128880,105.719636,105.345644,102.614073,103.022270,102.557912,102.541883,104.405774,102.911603,104.207231,104.457986,104.593925,106.252196,106.678270,106.137196,105.681826,103.628433,102.983137,103.448300,103.068017,102.690539,103.626932,108.454240,112.032173,112.484915,107.399705,108.453956,108.204837,109.913803,109.794202,109.277175,108.873893,109.528235,108.254224,107.571141,108.199994,104.208322,103.732864,102.842757,103.343932,103.540359,102.638809,101.885011,103.187931,102.472811,101.672283,102.176466,100.133512,103.331162,103.038733,103.557530,103.872189,103.752884,103.587637,103.031243,104.291417,103.501807,103.180313,103.677045,104.771165,105.232344,105.909896,304.684651,305.015554,307.268324,306.223154,307.351336,307.542823,309.605487,306.345469,307.313760,307.277473,306.482809,309.776883,315.516331,311.385317,312.151847,312.159577,311.152586,311.585413,315.649723,318.401122,322.653052,323.414309,327.985116,326.755236,324.907049,326.580878,321.810728,317.850246,316.922600,315.764688,313.588830,315.566756,314.788884,313.891989,309.975339,306.606078,309.122298,308.238329,307.843291,308.937751,308.578016,312.616813,310.832880,311.980045,314.469996,318.104301,318.498505,316.545802,317.626467,322.706638,318.650294,317.656942,319.405804,321.687403,322.435666,329.526894,328.090421,334.015430,333.112418,329.135919,326.654932,322.971316,321.959268,321.106393,320.536410,320.319663,315.154415,313.919263,309.385942,308.472075,310.684870,314.035129,310.272011,313.226250,310.039587,312.867067,315.588037,316.934387,317.259667,317.934078,315.416329,311.929969,312.711157,308.694681,315.414234,309.839911,313.947845,312.728635,307.715990,314.453079,316.128010,312.583372,312.249014,312.649929,310.332263,307.360698
2025-05-02 03:30:00,105.877268,105.502221,104.870728,104.711991,105.384740,105.307647,106.969783,107.305920,108.971933,109.249858,109.752402,109.381588,108.212639,107.732468,108.462691,105.999661,104.978723,105.836473,106.692028,106.030730,108.475614,110.238928,108.831525,108.276058,111.679883,111.173121,109.433782,107.373387,104.862428,105.482848,110.679836,107.700892,108.212345,107.543338,105.277080,106.208550,102.401035,103.214726,102.729391,102.742564,104.921486,102.829222,104.967733,105.425931,104.821095,105.920863,106.834238,106.165309,105.980059,103.915721,103.213354,103.481733,103.673855,103.499922,104.064909,109.172171,112.325822,112.953833,107.815330,108.642278,108.470141,109.622076,109.691848,109.228614,109.086666,109.653555,108.695009,107.599683,108.923476,104.694939,104.358752,103.596192,104.552709,105.301927,104.309331,103.734205,104.656715,103.716907,103.226797,103.378068,102.045342,104.749413,104.945818,105.520138,104.971621,106.141696,105.040058,105.381349,106.034715,105.181918,105.454640,105.303423,105.494939,105.648969,106.663733,105.751333,300.020874,297.992894,297.282822,295.918067,295.269785,298.101182,299.873034,292.719926,300.606898,302.924056,304.196226,308.725238,311.668284,308.249970,308.587433,306.551195,311.058324,313.069679,316.145924,320.645780,324.655067,324.478516,327.010841,323.050113,323.391705,321.987553,314.649958,315.591312,315.788636,312.458951,312.128731,314.449231,316.634112,310.569721,307.731583,307.622571,307.396064,305.758576,306.606055,305.851792,309.162009,310.587715,308.417880,313.399966,315.099999,318.187787,314.423723,309.460339,317.979130,317.698420,313.879380,316.716217,319.876476,327.233502,328.905128,330.011873,332.944684,332.883780,329.746806,329.283381,322.853993,322.929865,320.615542,317.848321,320.072747,316.435328,308.503709,310.042468,307.984212,309.610910,309.734373,313.478513,311.892413,311.542889,309.725914,316.479600,315.798703,315.822991,315.255019,313.975522,312.561158,312.762534,311.797109,311.764957,312.127199,311.733883,313.047790,310.358186,313.144260,315.295517,311.086893,312.151577,311.346288,311.981753,307.322743,301.421358
2025-05-02 03:45:00,106.987730,106.591462,106.539634,107.251647,107.268186,109.057537,109.340898,108.247501,110.680994,111.136132,110.815428,109.589341,108.948052,109.826524,107.261238,106.224424,107.255438,108.045445,107.416895,109.577310,111.479531,109.807756,109.187772,111.100369,112.506723,110.203727,108.119827,106.000651,106.492260,111.283028,109.071542,109.348045,107.962571,106.053670,106.917780,103.458746,103.954697,103.498557,103.236424,106.128568,104.263400,105.465924,105.924072,105.265746,106.602686,107.244013,106.590523,106.165644,104.297846,103.570129,104.326043,103.349146,104.198179,105.091884,109.281934,113.266155,113.625528,108.598076,109.650448,109.256920,110.295943,110.037527,109.656273,109.737073,109.983484,109.116604,107.877630,109.156160,105.440143,104.674722,103.919125,103.641937,104.083569,103.757270,103.193446,104.189793,103.184011,102.378491,102.949554,101.210763,104.358331,103.792910,104.877878,104.326142,104.965044,104.927345,104.258603,105.362726,103.685414,104.435771,105.301396,105.267448,105.582066,106.699395,106.744339,106.933945,302.490430,301.626148,303.802666,303.918599,305.773493,305.821636,311.719021,308.823857,309.553035,313.325448,315.527010,314.605917,316.036176,314.050585,310.764586,310.824595,315.627714,318.280551,323.228194,327.031660,328.224368,326.932149,326.873685,326.438551,322.247346,318.243206,316.012994,316.990313,315.242259,312.115563,312.709123,316.357309,311.187950,307.903167,308.591724,308.492625,307.880291,305.903809,305.685126,311.276498,310.141223,310.411781,312.618160,315.697720,319.078651,315.918218,308.972886,311.658762,310.490228,315.382177,313.378718,317.857028,326.424518,331.791285,329.577455,335.633501,332.072236,328.637039,329.576869,322.845315,320.302941,320.621873,319.096952,319.027989,318.981158,310.853559,307.376569,308.241118,308.389096,310.916504,311.634439,317.090497,313.841591,314.474168,315.556496,319.243482,319.867091,317.344198,315.440448,313.842480,314.334497,312.278728,312.344832,307.118855,311.731196,312.001522,313.304972,316.261059,313.682552,312.143410,310.383440,312.065392,310.048567,309.673210,305.298648,302.683573
2025-05-02 04:00:00,106.946739,107.412773,107.459468,107.356183,109.223354,109.415216,108.288133,107.809113,111.426662,111.037012,109.984099,109.494897,110.245307,107.767766,106.669189,107.890566,108.754917,108.067833,110.627002,112.492857,110.841380,110.226493,111.995340,111.290461,110.937465,108.668020,106.478318,107.452449,111.494770,109.121795,110.130580,108.829293,106.117068,107.356330,104.252860,105.302054,104.215310,104.194994,106.391335,104.798377,106.252694,106.076476,106.329105,106.777592,107.504771,107.178453,106.613741,104.625780,104.550951,104.889440,104.567981,104.270494,105.555631,110.332847,113.662228,114.169992,109.285732,110.078494,110.204523,111.055535,111.037148,110.416693,110.270218,110.832483,109.696757,108.776730,109.729251,106.046753,105.654740,104.683194,104.774579,104.533071,104.316575,104.033002,105.172964,103.884459,103.233303,103.523395,102.164141,104.910749,104.847135,105.431241,105.423046,106.126339,105.484848,106.045871,106.033972,104.948005,105.293668,106.390967,106.651593,106.549002,107.361539,106.818479,107.883935,107.847230,302.632381,302.716354,304.554835,305.772559,306.936143,307.329699,307.982231,310.440194,312.732035,317.377236,315.965026,315.063840,316.504930,310.452480,312.327777,315.596504,318.086687,321.744618,327.169582,329.883306,329.314166,325.385110,327.686628,324.636298,317.999205,319.363841,315.560714,315.566844,314.740335,312.881128,314.586211,313.044258,309.168442,308.052742,308.580373,307.256205,307.146476,305.829385,311.009405,313.153135,310.953070,315.331984,315.889542,320.107192,316.145763,313.583126,313.205778,307.301974,312.213371,317.286534,319.473843,326.504631,333.215442,333.954996,335.673644,335.299562,329.015851,329.361362,323.891840,322.410212,321.281652,320.633304,320.943113,319.168805,314.577495,310.383355,307.982416,311.603725,309.041337,311.996485,312.909530,316.072716,315.394643,319.584845,319.020627,321.692149,321.139617,319.780013,317.373830,317.482226,318.852320,318.112216,315.749878,314.299469,314.141468,312.488506,319.157914,318.209060,311.358331,313.669627,313.400256,312.168655,309.800474,307.590792,306.786272,305.369766
